Cumberland Center	ME	43.79	-70.24
Damariscotta	ME	44.02	-69.52
Danforth	ME	45.66	-67.87
Dexter	ME	45.02	-69.29
Dixfield	ME	44.54	-70.45
Dover-Foxcroft	ME	45.21	-69.22
Dunstan	ME	43.57	-70.39
Eagle Lake	ME	47.03	-68.59
East Millinocket	ME	45.63	-68.57
Eastport	ME	44.91	-67.01
Ellsworth	ME	44.58	-68.48
Fairfield	ME	44.59	-69.61
Falmouth	ME	43.72	-70.23
Falmouth Foreside	ME	43.73	-70.22
Farmingdale	ME	44.25	-69.78
Farmington	ME	44.67	-70.14
Fort Fairfield	ME	46.77	-67.83
Fort Kent	ME	47.25	-68.59
Freeport	ME	43.86	-70.10
Fryeburg	ME	44.02	-70.97
Gardiner	ME	44.20	-69.79
Gorham	ME	43.69	-70.43
Grand Isle	ME	47.31	-68.16
Gray	ME	43.89	-70.32
Greene	ME	44.19	-70.15
Greenville	ME	45.47	-69.58
Guilford	ME	45.18	-69.40
Hallowell	ME	44.29	-69.82
Hampden	ME	44.75	-68.84
Hartland	ME	44.89	-69.47
Houlton	ME	46.12	-67.83
Howland	ME	45.27	-68.66
Island Falls	ME	46.01	-68.26
Jonesport	ME	44.54	-67.61
Kennebunk	ME	43.38	-70.54
Kennebunkport	ME	43.36	-70.46
Kezar Falls	ME	43.81	-70.88
Kingfield	ME	44.95	-70.16
Kittery	ME	43.09	-70.74
Kittery Point	ME	43.09	-70.69
Lake Arrowhead	ME	43.66	-70.74
Lewiston	ME	44.09	-70.17
Limestone	ME	46.91	-67.83
Lincoln	ME	45.36	-68.50
Lisbon	ME	44.03	-70.11
Lisbon Falls	ME	44.01	-70.06
Little Falls	ME	43.74	-70.44
Littlejohn Island	ME	43.76	-70.13
Livermore Falls	ME	44.47	-70.18
Lubec	ME	44.86	-66.99
Machias	ME	44.70	-67.48
Madawaska	ME	47.34	-68.33
Madison	ME	44.81	-69.85
Mapleton	ME	46.68	-68.15
Mars Hill	ME	46.52	-67.87
Mattawamkeag	ME	45.52	-68.35
Mechanic Falls	ME	44.11	-70.39
Mexico	ME	44.56	-70.53
Milbridge	ME	44.53	-67.89
Milford	ME	44.96	-68.63
Millinocket	ME	45.66	-68.70
Milo	ME	45.25	-68.95
Naples	ME	43.96	-70.60
Newcastle	ME	44.05	-69.53
Newport	ME	44.84	-69.25
Norridgewock	ME	44.72	-69.76
North Anson	ME	44.86	-69.90
North Berwick	ME	43.30	-70.73
North Windham	ME	43.83	-70.43
Northeast Harbor	ME	44.29	-68.29
Norway	ME	44.23	-70.56
Oak Hill	ME	43.60	-70.34
Oakfield	ME	46.10	-68.15
Oakland	ME	44.55	-69.71
Old Orchard Beach	ME	43.53	-70.36
Old Town	ME	44.95	-68.74
Orono	ME	44.88	-68.69
Oxford	ME	44.14	-70.52
Patten	ME	46.00	-68.44
Pittsfield	ME	44.76	-69.37
Portland	ME	43.63	-70.19
Presque Isle	ME	46.69	-67.99
Randolph	ME	44.24	-69.75
Rangeley	ME	44.97	-70.65
Richmond	ME	44.10	-69.81
Rockland	ME	44.12	-69.13
Rumford	ME	44.54	-70.56
Sabattus	ME	44.12	-70.10
Saco	ME	43.53	-70.42
Sanford	ME	43.42	-70.76
Searsport	ME	44.47	-68.92
Skowhegan	ME	44.78	-69.71
South Berwick	ME	43.23	-70.80
South Eliot	ME	43.14	-70.79
South Paris	ME	44.22	-70.51
South Portland	ME	43.63	-70.29
South Windham	ME	43.74	-70.42
Southwest Harbor	ME	44.28	-68.33
Standish	ME	43.74	-70.55
Steep Falls	ME	43.79	-70.61
Thomaston	ME	44.08	-69.18
Topsham	ME	43.95	-69.93
Turner	ME	44.26	-70.26
Unity	ME	44.62	-69.34
Van Buren	ME	47.17	-67.95
Vanceboro	ME	45.57	-67.43
Veazie	ME	44.85	-68.71
Waldoboro	ME	44.09	-69.38
Washburn	ME	46.79	-68.14
Waterville	ME	44.55	-69.66
West Kennebunk	ME	43.41	-70.58
Westbrook	ME	43.71	-70.35
Wilton	ME	44.59	-70.24
Winslow	ME	44.55	-69.61
Winter Harbor	ME	44.39	-68.09
Winterport	ME	44.65	-68.86
Winthrop	ME	44.32	-69.95
Wiscasset	ME	44.01	-69.68
Woodland	ME	45.16	-67.41
Yarmouth	ME	43.80	-70.19
York Harbor	ME	43.14	-70.65
Addison	MI	41.99	-84.35
Adrian	MI	41.90	-84.04
Advance	MI	45.22	-85.08
Ahmeek	MI	47.30	-88.40
Akron	MI	43.57	-83.51
Alanson	MI	45.44	-84.79
Alba	MI	44.98	-84.97
Albion	MI	42.25	-84.76
Alden	MI	44.88	-85.27
Algonac	MI	42.62	-82.53
Allegan	MI	42.53	-85.84
Allen	MI	41.96	-84.77
Allen Park	MI	42.26	-83.21
Allendale	MI	42.98	-85.94
Alma	MI	43.38	-84.65
Almont	MI	42.92	-83.04
Alpena	MI	45.07	-83.44
Alpha	MI	46.04	-88.38
Amasa	MI	46.23	-88.46
Ann Arbor	MI	42.28	-83.73
Applegate	MI	43.36	-82.64
Arcadia	MI	44.49	-86.24
Argentine	MI	42.79	-83.84
Armada	MI	42.84	-82.88
Ashley	MI	43.19	-84.48
Athens	MI	42.09	-85.24
Atlanta	MI	45.00	-84.15
Atlantic Mine	MI	47.10	-88.63
Attica	MI	43.02	-83.16
Au Gres	MI	44.04	-83.69
Au Sable	MI	44.41	-83.34
Auburn	MI	43.60	-84.08
Auburn Hills	MI	42.67	-83.24
Augusta	MI	42.34	-85.35
Bad Axe	MI	43.80	-83.00
Baldwin	MI	43.90	-85.86
Bancroft	MI	42.88	-84.07
Bangor	MI	42.31	-86.11
Baraga	MI	46.78	-88.50
Barnes Lake	MI	43.18	-83.30
Baroda	MI	41.95	-86.49
Barryton	MI	43.75	-85.14
Barton Hills	MI	42.32	-83.76
Bath	MI	42.82	-84.45
Battle Creek	MI	42.30	-85.23
Bay City	MI	43.59	-83.89
Bay Port	MI	43.84	-83.37
Bay Shore	MI	45.36	-85.11
Bay View	MI	45.39	-84.93
Beal City	MI	43.67	-84.91
Bear Lake	MI	44.72	-84.94
Beaverton	MI	43.88	-84.49
Beecher	MI	43.09	-83.70
Beechwood	MI	42.80	-86.12
Belding	MI	43.10	-85.23
Bellaire	MI	44.97	-85.21
Belleville	MI	42.20	-83.48
Bellevue	MI	42.44	-85.02
Bendon	MI	44.64	-85.85
Benton Harbor	MI	42.11	-86.45
Benton Heights	MI	42.12	-86.42
Benzonia	MI	44.62	-86.10
Bergland	MI	46.59	-89.57
Berkley	MI	42.50	-83.19
Berrien Springs	MI	41.95	-86.34
Bessemer	MI	46.48	-90.05
Beulah	MI	44.63	-86.10
Beverly Hills	MI	42.52	-83.24
Big Bay	MI	46.82	-87.71
Big Rapids	MI	43.70	-85.48
Bingham Farms	MI	42.52	-83.28
Birch Run	MI	43.25	-83.79
Birmingham	MI	42.54	-83.22
Blissfield	MI	41.83	-83.86
Bloomfield Hills	MI	42.58	-83.25
Bloomingdale	MI	42.39	-85.97
Boon	MI	44.29	-85.60
Boyne City	MI	45.21	-85.01
Boyne Falls	MI	45.17	-84.91
Breckenridge	MI	43.41	-84.48
Breedsville	MI	42.35	-86.07
Brethren	MI	44.30	-86.02
Bridgeport	MI	43.37	-83.88
Bridgman	MI	41.94	-86.57
Brighton	MI	42.53	-83.78
Brimley	MI	46.41	-84.58
Britton	MI	41.99	-83.83
Bronson	MI	41.87	-85.19
Brooklyn	MI	42.11	-84.25
Brown City	MI	43.21	-82.99
Brownlee Park	MI	42.33	-85.13
Bruce Crossing	MI	46.54	-89.18
Brutus	MI	45.49	-84.78
Buchanan	MI	41.83	-86.37
Buckley	MI	44.50	-85.67
Buena Vista	MI	43.42	-83.90
Burlington	MI	42.10	-85.08
Burr Oak	MI	41.85	-85.32
Burt	MI	43.24	-83.90
Burton	MI	43.00	-83.62
Byron	MI	42.82	-83.95
Byron Center	MI	42.81	-85.73
Caberfae	MI	44.25	-85.73
Cadillac	MI	44.25	-85.41
Caledonia	MI	42.79	-85.52
Calumet	MI	47.25	-88.45
Cambria	MI	41.82	-84.66
Camden	MI	41.75	-84.76
Canada Creek Ranch	MI	45.17	-84.21
Canadian Lakes	MI	43.58	-85.30
Cannonsburg	MI	43.05	-85.47
Capac	MI	43.00	-82.92
Carleton	MI	42.06	-83.39
Carney	MI	45.59	-87.55
Caro	MI	43.49	-83.40
Carp Lake	MI	45.70	-84.75
Carson City	MI	43.18	-84.85
Carsonville	MI	43.43	-82.67
Caseville	MI	43.94	-83.28
Casnovia	MI	43.23	-85.79
Caspian	MI	46.07	-88.63
Cass City	MI	43.60	-83.18
Cassopolis	MI	41.91	-86.01
Cedar	MI	44.85	-85.79
Cedar Springs	MI	43.22	-85.55
Cement City	MI	42.07	-84.33
Center Line	MI	42.48	-83.03
Central Lake	MI	45.07	-85.26
Centreville	MI	41.92	-85.53
Charlevoix	MI	45.31	-85.26
Charlotte	MI	42.57	-84.83
Chassell	MI	47.04	-88.53
Chatham	MI	46.34	-86.93
Cheboygan	MI	45.64	-84.47
Chelsea	MI	42.31	-84.02
Chesaning	MI	43.19	-84.12
Chums Corner	MI	44.68	-85.66
Clare	MI	43.83	-84.76
Clarksville	MI	42.84	-85.24
Clawson	MI	42.54	-83.15
Clayton	MI	41.86	-84.23
Clifford	MI	43.32	-83.18
Climax	MI	42.24	-85.34
Clinton	MI	42.07	-83.97
Clio	MI	43.18	-83.74
Coldwater	MI	41.95	-85.00
Coleman	MI	43.76	-84.59
Coloma	MI	42.19	-86.31
Colon	MI	41.96	-85.32
Columbiaville	MI	43.15	-83.40
Comstock Northwest	MI	42.32	-85.52
Comstock Park	MI	43.04	-85.68
Concord	MI	42.18	-84.65
Constantine	MI	41.84	-85.67
Conway	MI	45.41	-84.87
Coopersville	MI	43.07	-85.93
Copemish	MI	44.48	-85.93
Copper City	MI	47.28	-88.39
Copper Harbor	MI	47.47	-87.87
Corunna	MI	42.98	-84.12
Covington	MI	46.54	-88.55
Cross Village	MI	45.64	-85.03
Croswell	MI	43.27	-82.62
Crystal	MI	43.26	-84.93
Crystal Downs Country Club	MI	44.70	-86.23
Crystal Falls	MI	46.09	-88.32
Crystal Mountain	MI	44.52	-86.00
Custer	MI	43.95	-86.22
Cutlerville	MI	42.84	-85.67
Daggett	MI	45.46	-87.60
Dansville	MI	42.56	-84.30
Davison	MI	43.03	-83.52
De Tour Village	MI	45.98	-83.91
DeWitt	MI	42.84	-84.58
Dearborn	MI	42.31	-83.21
Dearborn Heights	MI	42.34	-83.29
Decatur	MI	42.11	-85.98
Deckerville	MI	43.53	-82.74
Deerfield	MI	41.89	-83.78
Delton	MI	42.49	-85.41
Detroit	MI	42.38	-83.10
Detroit Beach	MI	41.93	-83.33
Dexter	MI	42.33	-83.88
Dimondale	MI	42.65	-84.65
Dodgeville	MI	47.09	-88.58
Dollar Bay	MI	47.13	-88.51
Dorr	MI	42.73	-85.72
Douglas	MI	42.64	-86.21
Dowagiac	MI	41.98	-86.11
Dowling	MI	42.53	-85.23
Dryden	MI	42.95	-83.12
Dundee	MI	41.97	-83.67
Durand	MI	42.91	-83.99
Eagle	MI	42.81	-84.79
Eagle Harbor	MI	47.45	-88.15
Eagle River	MI	47.40	-88.26
East Grand Rapids	MI	42.95	-85.61
East Jordan	MI	45.15	-85.13
East Lansing	MI	42.75	-84.48
East Tawas	MI	44.29	-83.48
Eastlake	MI	44.25	-86.29
Eastpointe	MI	42.47	-82.95
Eastport	MI	45.11	-85.35
Eastwood	MI	42.30	-85.54
Eaton Rapids	MI	42.51	-84.65
Eau Claire	MI	41.98	-86.31
Ecorse	MI	42.25	-83.14
Edgemont Park	MI	42.75	-84.59
Edmore	MI	43.41	-85.04
Edwardsburg	MI	41.80	-86.08
Elberta	MI	44.62	-86.23
Elk Rapids	MI	44.90	-85.40
Elkton	MI	43.82	-83.18
Ellsworth	MI	45.17	-85.24
Elm Hall	MI	43.36	-84.83
Elsie	MI	43.09	-84.39
Emmett	MI	42.99	-82.77
Empire	MI	44.81	-86.06
Escanaba	MI	45.75	-87.08
Essexville	MI	43.61	-83.84
Estral Beach	MI	41.99	-83.24
Eureka	MI	43.10	-84.51
Evart	MI	43.90	-85.27
Ewen	MI	46.53	-89.29
Fair Plain	MI	42.08	-86.45
Fairgrove	MI	43.52	-83.54
Falmouth	MI	44.24	-85.08
Farmington	MI	42.46	-83.38
Farmington Hills	MI	42.49	-83.38
Farwell	MI	43.84	-84.87
Fennville	MI	42.59	-86.11
Fenton	MI	42.80	-83.72
Ferndale	MI	42.46	-83.13
Ferrysburg	MI	43.09	-86.23
Fife Lake	MI	44.58	-85.35
Filer City	MI	44.21	-86.29
Flat Rock	MI	42.10	-83.27
Flint	MI	43.02	-83.69
Flushing	MI	43.06	-83.84
Forest Hills	MI	42.96	-85.49
Forestville	MI	43.66	-82.61
Fostoria	MI	43.25	-83.36
Fountain	MI	44.05	-86.18
Fowler	MI	43.00	-84.74
Fowlerville	MI	42.66	-84.07
Frankenmuth	MI	43.33	-83.74
Frankfort	MI	44.64	-86.23
Franklin	MI	42.52	-83.30
Fraser	MI	42.54	-82.95
Free Soil	MI	44.11	-86.21
Freeland	MI	43.52	-84.11
Freeport	MI	42.76	-85.32
Fremont	MI	43.46	-85.95
Fruitport	MI	43.13	-86.16
Fulton	MI	47.30	-88.36
Gaastra	MI	46.06	-88.60
Gagetown	MI	43.66	-83.24
Gaines	MI	42.87	-83.91
Galesburg	MI	42.29	-85.42
Galien	MI	41.80	-86.50
Garden	MI	45.77	-86.56
Garden City	MI	42.32	-83.34
Gaylord	MI	45.02	-84.68
Gibraltar	MI	42.11	-83.20
Gladstone	MI	45.85	-87.03
Gladwin	MI	43.98	-84.49
Glen Arbor	MI	44.89	-85.99
Gobles	MI	42.36	-85.88
Goodrich	MI	42.91	-83.52
Grand Beach	MI	41.77	-86.79
Grand Blanc	MI	42.93	-83.62
Grand Haven	MI	43.05	-86.22
Grand Ledge	MI	42.75	-84.74
Grand Marais	MI	46.68	-85.97
Grand Rapids	MI	42.96	-85.66
Grandville	MI	42.90	-85.75
Grant	MI	43.33	-85.81
Grass Lake	MI	42.25	-84.21
Grawn	MI	44.66	-85.69
Grayling	MI	44.66	-84.71
Greenland	MI	46.78	-89.10
Greenville	MI	43.18	-85.25
Greilickville	MI	44.80	-85.67
Grosse Pointe	MI	42.38	-82.90
Grosse Pointe Farms	MI	42.40	-82.89
Grosse Pointe Park	MI	42.37	-82.92
Grosse Pointe Woods	MI	42.44	-82.90
Gwinn	MI	46.29	-87.44
Hamtramck	MI	42.40	-83.06
Hancock	MI	47.14	-88.60
Hanover	MI	42.10	-84.55
Harbor Beach	MI	43.84	-82.65
Harbor Springs	MI	45.43	-84.99
Hardwood Acres	MI	44.72	-85.82
Haring	MI	44.28	-85.40
Harper Woods	MI	42.44	-82.93
Harrietta	MI	44.31	-85.70
Harrison	MI	44.01	-84.81
Harrisville	MI	44.66	-83.29
Hart	MI	43.70	-86.37
Hartford	MI	42.20	-86.17
Hartland	MI	42.66	-83.74
Harvey	MI	46.48	-87.36
Haslett	MI	42.75	-84.40
Hastings	MI	42.65	-85.29
Hazel Park	MI	42.46	-83.10
Hemlock	MI	43.42	-84.24
Henderson	MI	43.09	-84.19
Hermansville	MI	45.71	-87.61
Hersey	MI	43.85	-85.44
Hesperia	MI	43.57	-86.04
Hickory Corners	MI	42.43	-85.39
Highland Park	MI	42.41	-83.10
Hillman	MI	45.07	-83.89
Hillsdale	MI	41.93	-84.64
Holland	MI	42.77	-86.10
Holly	MI	42.80	-83.62
Holt	MI	42.64	-84.53
Homer	MI	42.15	-84.81
Honor	MI	44.67	-86.02
Hopkins	MI	42.63	-85.76
Horton Bay	MI	45.28	-85.07
Houghton	MI	47.11	-88.57
Houghton Lake	MI	44.30	-84.75
Howard City	MI	43.39	-85.47
Howell	MI	42.61	-83.93
Hubbard Lake	MI	44.82	-83.55
Hubbardston	MI	43.09	-84.84
Hubbell	MI	47.18	-88.43
Hudson	MI	41.86	-84.35
Hudsonville	MI	42.86	-85.86
Huntington Woods	MI	42.48	-83.17
Hurontown	MI	47.11	-88.57
Ida	MI	41.90	-83.56
Imlay City	MI	43.02	-83.08
Indian River	MI	45.43	-84.62
Inkster	MI	42.29	-83.32
Interlochen	MI	44.65	-85.76
Ionia	MI	42.98	-85.07
Iron Mountain	MI	45.83	-88.06
Iron River	MI	46.10	-88.64
Ironton	MI	45.26	-85.19
Ironwood	MI	46.45	-90.15
Ishpeming	MI	46.47	-87.68
Ithaca	MI	43.29	-84.60
Jackson	MI	42.24	-84.40
Jasper	MI	41.79	-84.04
Jenison	MI	42.90	-85.83
Jennings	MI	44.33	-85.30
Jonesville	MI	41.98	-84.67
K. I. Sawyer	MI	46.33	-87.37
Kalamazoo	MI	42.28	-85.59
Kaleva	MI	44.37	-86.01
Kalkaska	MI	44.73	-85.18
Keego Harbor	MI	42.61	-83.35
Kent City	MI	43.23	-85.76
Kentwood	MI	42.88	-85.59
Kincheloe	MI	46.27	-84.46
Kinde	MI	43.94	-83.00
Kingsford	MI	45.81	-88.10
Kingsley	MI	44.59	-85.52
Kingston	MI	43.41	-83.19
L'Anse	MI	46.75	-88.45
Laingsburg	MI	42.89	-84.35
Lake Angelus	MI	42.69	-83.33
Lake Ann	MI	44.73	-85.85
Lake City	MI	44.33	-85.21
Lake Fenton	MI	42.85	-83.71
Lake Gogebic	MI	46.58	-89.60
Lake Isabella	MI	43.64	-85.00
Lake LeAnn	MI	42.06	-84.43
Lake Leelanau	MI	44.98	-85.72
Lake Linden	MI	47.20	-88.41
Lake Michigan Beach	MI	42.21	-86.38
Lake Odessa	MI	42.78	-85.14
Lake Orion	MI	42.78	-83.24
Lake Victoria	MI	42.92	-84.38
Lakeport	MI	43.11	-82.49
Lakes of the North	MI	44.93	-84.89
Lakeview	MI	43.44	-85.27
Lakewood Club	MI	43.38	-86.25
Lambertville	MI	41.75	-83.62
Lamont	MI	43.02	-85.91
Lansing	MI	42.71	-84.56
Lapeer	MI	43.05	-83.33
Lathrup Village	MI	42.49	-83.23
Laurium	MI	47.24	-88.44
Lawrence	MI	42.21	-86.06
Lawton	MI	42.17	-85.85
Le Roy	MI	44.04	-85.45
Leland	MI	45.02	-85.76
Lennon	MI	42.99	-83.93
Leonard	MI	42.87	-83.14
Leslie	MI	42.45	-84.43
Level Park-Oak Park	MI	42.37	-85.27
Levering	MI	45.63	-84.78
Lewiston	MI	44.88	-84.30
Lexington	MI	43.27	-82.54
Lincoln	MI	44.68	-83.41
Lincoln Park	MI	42.24	-83.18
Linden	MI	42.82	-83.78
Litchfield	MI	42.04	-84.75
Livonia	MI	42.40	-83.37
Loomis	MI	43.78	-84.66
Lost Lake Woods	MI	44.80	-83.42
Lowell	MI	42.93	-85.35
Ludington	MI	43.96	-86.44
Luna Pier	MI	41.80	-83.44
Lupton	MI	44.43	-84.02
Luther	MI	44.04	-85.68
Lyons	MI	42.99	-84.94
Mackinac Island	MI	45.86	-84.63
Mackinaw City	MI	45.78	-84.76
Madison Heights	MI	42.51	-83.10
Mancelona	MI	44.90	-85.06
Manchester	MI	42.15	-84.03
Manistee	MI	44.25	-86.33
Manistee Lake	MI	44.77	-85.02
Manistique	MI	45.96	-86.25
Manitou Beach-Devils Lake	MI	41.98	-84.28
Manton	MI	44.41	-85.40
Maple City	MI	44.86	-85.86
Maple Grove	MI	44.71	-85.85
Maple Rapids	MI	43.11	-84.69
Marcellus	MI	42.02	-85.81
Marenisco	MI	46.37	-89.71
Marine City	MI	42.71	-82.50
Marion	MI	44.10	-85.14
Marlette	MI	43.33	-83.08
Marquette	MI	46.55	-87.40
Marshall	MI	42.26	-84.96
Martin	MI	42.54	-85.64
Marysville	MI	42.91	-82.48
Mason	MI	42.58	-84.44
Mass City	MI	46.76	-89.08
Mattawan	MI	42.22	-85.80
Maybee	MI	42.01	-83.51
Mayville	MI	43.34	-83.35
McBain	MI	44.20	-85.22
McBride	MI	43.35	-85.04
Mears	MI	43.68	-86.42
Mecosta	MI	43.62	-85.23
Melvin	MI	43.19	-82.86
Melvindale	MI	42.28	-83.18
Memphis	MI	42.90	-82.77
Mendon	MI	42.01	-85.45
Menominee	MI	45.12	-87.62
Merrill	MI	43.41	-84.33
Mesick	MI	44.40	-85.72
Metamora	MI	42.95	-83.29
Michiana	MI	41.76	-86.81
Michigamme	MI	46.53	-88.03
Michigan Center	MI	42.23	-84.32
Middletown	MI	42.99	-84.14
Middleville	MI	42.72	-85.47
Midland	MI	43.62	-84.23
Milan	MI	42.08	-83.68
Milford	MI	42.59	-83.60
Millburg	MI	42.13	-86.34
Millers Lake	MI	43.18	-83.33
Millersburg	MI	45.33	-84.06
Millington	MI	43.27	-83.52
Minden City	MI	43.67	-82.77
Mio	MI	44.66	-84.15
Mohawk	MI	47.31	-88.34
Monroe	MI	41.92	-83.38
Montague	MI	43.41	-86.36
Montgomery	MI	41.78	-84.81
Montrose	MI	43.18	-83.89
Morenci	MI	41.72	-84.22
Morley	MI	43.49	-85.45
Morrice	MI	42.84	-84.18
Mount Clemens	MI	42.60	-82.88
Mount Morris	MI	43.12	-83.70
Mount Pleasant	MI	43.60	-84.78
Muir	MI	43.00	-84.94
Mulliken	MI	42.76	-84.90
Munising	MI	46.43	-86.62
Muskegon	MI	43.23	-86.26
Muskegon Heights	MI	43.20	-86.24
Napoleon	MI	42.16	-84.24
Nashville	MI	42.60	-85.09
Naubinway	MI	46.09	-85.46
Negaunee	MI	46.50	-87.59
Nessen City	MI	44.52	-85.87
New Baltimore	MI	42.69	-82.74
New Buffalo	MI	41.79	-86.74
New Era	MI	43.56	-86.35
New Haven	MI	42.73	-82.80
New Lothrop	MI	43.12	-83.97
New Troy	MI	41.88	-86.54
Newaygo	MI	43.42	-85.80
Newberry	MI	46.35	-85.51
Niles	MI	41.83	-86.25
North Adams	MI	41.97	-84.53
North Branch	MI	43.23	-83.19
North Muskegon	MI	43.25	-86.27
Northport	MI	45.13	-85.62
Northview	MI	43.04	-85.60
Northville	MI	42.44	-83.49
Norton Shores	MI	43.17	-86.24
Norway	MI	45.80	-87.91
Norwood	MI	45.23	-85.38
Novi	MI	42.48	-83.49
Nunica	MI	43.09	-86.07
Oak Hill	MI	44.22	-86.30
Oak Park	MI	42.46	-83.18
Oakley	MI	43.14	-84.17
Oden	MI	45.43	-84.83
Okemos	MI	42.71	-84.41
Olivet	MI	42.44	-84.93
Omena	MI	45.06	-85.60
Omer	MI	44.05	-83.86
Onaway	MI	45.36	-84.23
Onekama	MI	44.37	-86.20
Onsted	MI	42.01	-84.19
Ontonagon	MI	46.87	-89.31
Orchard Lake Village	MI	42.59	-83.37
Ortonville	MI	42.85	-83.44
Oscoda	MI	44.42	-83.33
Ossineke	MI	44.91	-83.43
Otisville	MI	43.17	-83.53
Otsego	MI	42.46	-85.70
Otter Lake	MI	43.21	-83.46
Ovid	MI	43.00	-84.38
Owendale	MI	43.73	-83.27
Owosso	MI	43.00	-84.18
Oxford	MI	42.82	-83.25
Painesdale	MI	47.04	-88.67
Palmer	MI	46.44	-87.58
Palo	MI	43.11	-84.99
Parchment	MI	42.33	-85.57
Paris	MI	43.78	-85.51
Parkdale	MI	44.27	-86.28
Parma	MI	42.27	-84.55
Paw Paw	MI	42.21	-85.89
Paw Paw Lake	MI	42.21	-86.28
Pearl Beach	MI	42.63	-82.59
Peck	MI	43.26	-82.82
Pelkie	MI	46.82	-88.64
Pellston	MI	45.55	-84.78
Pentwater	MI	43.78	-86.43
Perrinton	MI	43.18	-84.68
Perry	MI	42.83	-84.22
Petersburg	MI	41.90	-83.71
Petoskey	MI	45.36	-85.01
Pewamo	MI	43.00	-84.85
Pierson	MI	43.32	-85.50
Pigeon	MI	43.83	-83.27
Pilgrim	MI	44.66	-86.25
Pinckney	MI	42.46	-83.94
Pinconning	MI	43.86	-83.96
Pittsford	MI	41.86	-84.48
Plainwell	MI	42.44	-85.64
Pleasant Ridge	MI	42.47	-83.14
Plymouth	MI	42.37	-83.47
Ponshewaing	MI	45.42	-84.81
Pontiac	MI	42.65	-83.29
Port Austin	MI	44.04	-83.00
Port Hope	MI	43.94	-82.71
Port Huron	MI	42.99	-82.43
Port Sanilac	MI	43.43	-82.54
Portage	MI	42.20	-85.59
Portland	MI	42.87	-84.90
Posen	MI	45.26	-83.70
Potterville	MI	42.63	-84.75
Powers	MI	45.69	-87.53
Prescott	MI	44.19	-83.93
Presque Isle Harbor	MI	45.32	-83.49
Prudenville	MI	44.30	-84.67
Quincy	MI	41.94	-84.88
Quinnesec	MI	45.80	-88.00
Ramsay	MI	46.47	-90.00
Rapid City	MI	44.84	-85.29
Rapid River	MI	45.93	-86.97
Ravenna	MI	43.19	-85.94
Reading	MI	41.84	-84.75
Reed City	MI	43.87	-85.51
Reese	MI	43.45	-83.69
Republic	MI	46.41	-87.99
Richland	MI	42.37	-85.46
Richmond	MI	42.81	-82.75
River Rouge	MI	42.27	-83.12
Riverdale	MI	43.38	-84.84
Riverview	MI	42.17	-83.20
Robin Glen-Indiantown	MI	43.46	-83.84
Rochester	MI	42.69	-83.12
Rochester Hills	MI	42.66	-83.16
Rock	MI	46.07	-87.16
Rockford	MI	43.14	-85.55
Rockland	MI	46.74	-89.18
Rockwood	MI	42.07	-83.24
Rogers City	MI	45.42	-83.80
Romeo	MI	42.80	-83.00
Romulus	MI	42.22	-83.37
Roosevelt Park	MI	43.20	-86.27
Roscommon	MI	44.49	-84.59
Rose City	MI	44.42	-84.12
Rosebush	MI	43.70	-84.76
Roseville	MI	42.51	-82.94
Rothbury	MI	43.52	-86.36
Royal Oak	MI	42.51	-83.15
Ruby	MI	43.03	-82.61
Saginaw	MI	43.42	-83.95
Saline	MI	42.17	-83.78
Sand Lake	MI	44.33	-83.67
Sandusky	MI	43.42	-82.83
Sanford	MI	43.68	-84.39
Saranac	MI	42.93	-85.21
Saugatuck	MI	42.66	-86.20
Sault Ste. Marie	MI	46.48	-84.37
Schoolcraft	MI	42.12	-85.63
Scotts	MI	42.19	-85.41
Scottville	MI	43.95	-86.28
Sebewaing	MI	43.73	-83.45
Shaftsburg	MI	42.81	-84.30
Shelby	MI	43.61	-86.36
Shepherd	MI	43.52	-84.69
Sheridan	MI	43.21	-85.08
Sherwood	MI	42.00	-85.24
Shields	MI	43.42	-84.07
Shoreham	MI	42.06	-86.51
Shorewood-Tower Hills-Harbert	MI	41.88	-86.62
Skanee	MI	46.87	-88.20
Skidway Lake	MI	44.19	-84.05
Snover	MI	43.45	-82.96
South Boardman	MI	44.64	-85.29
South Gull Lake	MI	42.39	-85.41
South Haven	MI	42.40	-86.27
South Lyon	MI	42.46	-83.65
South Monroe	MI	41.89	-83.42
South Range	MI	47.07	-88.64
South Rockwood	MI	42.06	-83.27
Southfield	MI	42.47	-83.26
Southgate	MI	42.20	-83.21
Sparta	MI	43.16	-85.71
Spring Arbor	MI	42.21	-84.55
Spring Lake	MI	43.07	-86.19
Springfield	MI	42.32	-85.24
Springport	MI	42.38	-84.70
St. Charles	MI	43.30	-84.15
St. Clair	MI	42.83	-82.49
St. Clair Shores	MI	42.49	-82.89
St. Helen	MI	44.36	-84.41
St. Ignace	MI	45.89	-84.73
St. James	MI	45.74	-85.53
St. Johns	MI	43.00	-84.56
St. Joseph	MI	42.10	-86.49
St. Louis	MI	43.41	-84.61
Standish	MI	43.98	-83.96
Stanton	MI	43.29	-85.08
Stanwood	MI	43.58	-85.45
Stephenson	MI	45.41	-87.61
Sterling	MI	44.03	-84.02
Sterling Heights	MI	42.58	-83.03
Stevensville	MI	42.01	-86.53
Stockbridge	MI	42.45	-84.18
Stony Point	MI	41.95	-83.27
Stronach	MI	44.21	-86.27
Sturgis	MI	41.80	-85.42
